,event_id,cik,asset,economic_flows,none,neutral,negative,positive,reimbursement,name,event_type,begin_date,cpi_adjusted_cost
1745,141,67215,0,1,0,0,1,0,0,Central and Eastern Winter Storm (January 2018),Winter Storm,2018-01-03,1324.6
1746,28,67215,0,1,0,0,1,1,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
1747,3,67215,0,1,0,0,1,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1748,30,67215,0,1,0,0,1,1,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
1749,4,67215,0,1,0,0,1,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1750,5,67215,0,1,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
1751,3,67279,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1752,195,67347,0,1,0,0,1,0,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
1753,199,67347,0,1,0,0,1,0,0,Texas and Oklahoma Severe Weather (April 2021),Severe Storm,2021-04-27,3747.4
1754,3,67347,0,1,0,0,0,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1755,3,67494,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1756,4,67494,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1757,166,67716,0,1,0,0,0,1,0,California and Alaska Wildfires (Summer-Fall 2019),Wildfire,2019-06-01,5535.0
1758,185,67716,0,1,0,0,1,1,0,Western Wildfires - California Oregon Washington Firestorms (Fall 2020),Wildfire,2020-08-01,19904.5
1759,195,67716,0,1,0,0,1,0,1,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
1760,3,67716,1,1,1,1,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1761,30,67716,0,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
1762,4,67716,1,0,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1763,100,68270,1,0,0,0,1,0,0,South and Southeast Severe Weather (April 2015),Severe Storm,2015-04-24,1255.8
1764,3,68270,1,1,0,0,1,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1765,4,68270,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1766,50,68270,1,0,0,0,1,0,0,Midwest/Southeast Tornadoes and Derecho (April 2011),Severe Storm,2011-04-04,3885.3
1767,51,68270,1,0,0,0,1,0,0,Southeast/Midwest Tornadoes (April 2011),Severe Storm,2011-04-08,3051.0
1768,52,68270,1,0,0,0,1,0,0,Midwest/Southeast Tornadoes (April 2011),Severe Storm,2011-04-14,2882.9
1769,53,68270,1,0,0,0,1,0,0,Ohio Valley Derecho and Southern Tornadoes (April 2011),Severe Storm,2011-04-19,1452.8
1770,54,68270,1,0,0,0,1,0,0,Southeast/Ohio Valley/Midwest Tornadoes (April 2011),Severe Storm,2011-04-25,14310.7
1771,78,68270,1,0,0,0,1,0,0,Southeast Severe Weather (March 2013),Severe Storm,2013-03-18,2747.2
1772,90,68270,1,0,0,0,1,0,0,Midwest/Southeast/Northeast Tornadoes and Flooding (April 2014),Severe Storm,2014-04-27,2309.2
1773,99,68270,1,0,0,0,1,0,0,South/Southeast Severe Weather (April 2015),Severe Storm,2015-04-18,1707.6
1774,23,68622,1,0,1,0,1,0,0,Midwest Flooding (Summer 2008),Flooding,2008-04-01,14838.0
1775,75,69422,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
1776,18,69488,0,1,0,0,1,0,0,Western/Eastern Drought/Heat Wave (Summer-Fall 2007),Drought,2007-06-01,5519.7
1777,195,69488,0,1,0,0,1,0,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
1778,75,69633,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
1779,37,69733,0,1,0,0,1,0,0,Midwest South and East Severe Weather (June 2009),Severe Storm,2009-06-09,1939.0
1780,40,69733,0,1,0,0,1,0,0,Northeast Winter Storm (February 2010),Winter Storm,2010-02-09,1192.8
1781,47,69733,0,1,0,0,1,0,0,Groundhog Day Blizzard (February 2011),Winter Storm,2011-02-01,2565.7
1782,5,69733,1,0,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
1783,62,69733,0,1,0,0,1,0,0,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
1784,65,69733,0,1,1,0,1,0,0,U.S. Drought/Heat Wave (2012),Drought,2012-01-01,41705.2
1785,75,69733,1,1,0,0,1,0,1,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
1786,3,69891,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1787,3,69970,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1788,4,69970,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1789,134,70145,0,1,0,0,1,0,0,Western Wildfires California Firestorm (Summer-Fall 2017),Wildfire,2017-06-01,23226.5
1790,28,70145,1,1,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
1791,3,70145,1,1,0,1,1,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1792,30,70145,1,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
1793,4,70145,1,1,0,0,1,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1794,97,70145,0,1,0,0,1,0,0,Central and Eastern Winter storm Cold Wave (February 2015),Winter Storm,2015-02-14,3969.3
1795,138,70318,1,0,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
1796,139,70318,1,0,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
1797,195,70318,0,1,0,0,1,1,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
1798,228,70318,1,1,0,0,1,0,0,Hurricane Ian (September 2022),Tropical Cyclone,2022-09-28,119626.0
1799,284,70318,1,0,0,0,1,0,0,Hurricane Helene (September 2024),Tropical Cyclone,2024-09-24,78721.0
1800,3,70318,1,1,1,1,1,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1801,30,70318,1,1,0,0,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
1802,4,70318,1,1,1,1,1,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1803,5,70318,1,0,0,0,1,0,1,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
1804,3,70415,0,1,0,0,0,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1805,195,70502,0,1,1,1,1,0,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
1806,23,70502,0,1,0,0,1,0,0,Midwest Flooding (Summer 2008),Flooding,2008-04-01,14838.0
1807,138,70858,0,1,0,0,0,0,1,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
1808,139,70858,0,1,0,0,0,0,1,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
1809,140,70858,0,1,0,0,0,0,1,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
1810,195,70858,0,1,0,0,0,1,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
1811,3,70858,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1812,75,70858,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
1813,171,70866,1,1,0,0,1,0,1,Southeast Tornadoes and Northern Storms and Flooding (January 2020),Severe Storm,2020-01-10,1401.8
1814,172,70866,1,0,0,0,1,0,1,South East and Northeast Severe Weather (February 2020),Severe Storm,2020-02-05,1532.2
1815,173,70866,1,1,0,0,1,0,1,Tennessee Tornadoes and Southeast Severe Weather (March 2020),Severe Storm,2020-03-02,2850.0
1816,174,70866,1,0,0,0,1,0,1,Midwest and Ohio Valley Severe Weather (March 2020),Severe Storm,2020-03-27,3120.9
1817,176,70866,1,0,0,0,1,0,0,Southeast and Eastern Tornado Outbreak (April 2020),Severe Storm,2020-04-12,4236.2
1818,120,71508,1,0,0,0,1,0,1,Louisiana Flooding (August 2016),Flooding,2016-08-12,13300.0
1819,128,71508,1,0,0,0,1,0,0,South/Southeast Severe Weather (March 2017),Severe Storm,2017-03-26,3476.6
1820,13,71508,1,1,0,0,0,0,1,Central Severe Weather (October 2006),Severe Storm,2006-10-02,1371.3
1821,130,71508,1,0,0,0,1,0,0,South and Southeast Severe Weather (April 2017),Severe Storm,2017-04-20,1152.0
1822,131,71508,0,1,0,0,0,0,1,Missouri and Arkansas Flooding and Central Severe Weather (May 2017),Flooding,2017-04-25,2156.7
1823,138,71508,1,1,1,1,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
1824,144,71508,1,1,0,0,1,1,1,Southern and Eastern Tornadoes and Severe Weather (April 2018),Severe Storm,2018-04-13,1660.7
1825,161,71508,1,1,0,0,1,1,0,Southern and Eastern Tornadoes and Severe Weather (April 2019),Severe Storm,2019-04-13,1540.0
1826,170,71508,1,0,0,0,1,0,0,Texas Tornadoes and Central Severe Weather (October 2019),Severe Storm,2019-10-20,2113.1
1827,171,71508,1,1,0,0,1,0,1,Southeast Tornadoes and Northern Storms and Flooding (January 2020),Severe Storm,2020-01-10,1401.8
1828,177,71508,1,0,0,0,1,0,1,Southern Severe Weather (April 2020),Severe Storm,2020-04-21,1660.6
1829,178,71508,1,0,0,0,1,0,0,Central Southern and Eastern Severe Weather (April 2020),Severe Storm,2020-04-27,1263.3
1830,180,71508,1,0,0,0,1,0,1,South Central and Eastern Severe Weather (May 2020),Severe Storm,2020-05-20,1948.6
1831,188,71508,1,1,1,1,1,0,1,Hurricane Laura (August 2020),Tropical Cyclone,2020-08-27,28090.3
1832,189,71508,0,1,0,0,1,0,0,Hurricane Sally (September 2020),Tropical Cyclone,2020-09-15,8801.5
1833,190,71508,1,1,1,1,1,0,1,Hurricane Delta (October 2020),Tropical Cyclone,2020-10-09,3469.3
1834,191,71508,1,1,1,1,1,0,1,Hurricane Zeta (October 2020),Tropical Cyclone,2020-10-28,5266.0
1835,195,71508,1,1,1,1,1,0,1,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
1836,200,71508,0,1,0,0,0,0,1,Southern Tornadoes and Southeast Severe Weather (May 2021),Severe Storm,2021-05-02,1479.1
1837,209,71508,1,1,1,1,1,0,1,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
1838,21,71508,1,0,0,0,1,0,0,Southeast Tornadoes and Severe Weather (February 2008),Severe Storm,2008-02-05,1805.3
1839,218,71508,1,1,0,0,1,0,1,Southern Severe Weather (April 2022),Severe Storm,2022-04-11,2915.7
1840,219,71508,0,1,0,0,0,0,1,Southern and Central Severe Weather (May 2022),Severe Storm,2022-05-01,1230.1
1841,230,71508,1,1,0,0,1,0,1,Central and Eastern Winter Storm and Cold Wave (December 2022),Winter Storm,2022-12-21,8951.7
1842,233,71508,0,1,1,0,0,0,1,Southern and Eastern Severe Weather (March 2023),Severe Storm,2023-03-02,6170.0
1843,24,71508,1,0,0,0,1,0,0,Southern Severe Weather (April 2008),Severe Storm,2008-04-09,1528.3
1844,247,71508,0,1,0,0,0,0,1,Central and Southern Severe Weather (June 2023),Severe Storm,2023-06-15,3918.7
1845,256,71508,0,1,0,0,0,0,1,Hurricane Idalia (August 2023),Tropical Cyclone,2023-08-29,3559.7
1846,28,71508,1,1,1,1,1,0,1,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
1847,280,71508,1,1,0,0,1,0,0,Hurricane Beryl (July 2024),Tropical Cyclone,2024-07-08,7219.0
1848,283,71508,1,1,0,0,1,0,0,Hurricane Francine (September 2024),Tropical Cyclone,2024-09-11,1291.0
1849,3,71508,1,1,1,1,1,1,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1850,30,71508,1,1,1,1,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
1851,4,71508,1,1,1,1,1,1,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1852,5,71508,1,0,0,0,1,0,0,Hurricane Wilma (October 2005),Tropical Cyclone,2005-10-24,30020.0
1853,50,71508,1,1,0,0,1,0,0,Midwest/Southeast Tornadoes and Derecho (April 2011),Severe Storm,2011-04-04,3885.3
1854,51,71508,1,1,0,0,1,0,0,Southeast/Midwest Tornadoes (April 2011),Severe Storm,2011-04-08,3051.0
1855,52,71508,1,1,0,0,1,0,0,Midwest/Southeast Tornadoes (April 2011),Severe Storm,2011-04-14,2882.9
1856,53,71508,0,1,0,0,1,0,0,Ohio Valley Derecho and Southern Tornadoes (April 2011),Severe Storm,2011-04-19,1452.8
1857,54,71508,1,1,0,0,1,0,0,Southeast/Ohio Valley/Midwest Tornadoes (April 2011),Severe Storm,2011-04-25,14310.7
1858,62,71508,0,1,0,0,0,0,1,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
1859,74,71508,1,1,1,1,1,1,1,Hurricane Isaac (August 2012),Tropical Cyclone,2012-08-26,3786.1
1860,75,71508,0,0,1,1,0,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
1861,76,71508,1,0,0,0,1,0,0,Southern Severe Weather (February 2013),Severe Storm,2013-02-24,1253.9
1862,8,71508,1,1,0,0,1,0,1,Severe Storms and Tornadoes (March 2006),Severe Storm,2006-03-08,2113.3
1863,3,71525,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1864,4,71525,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1865,188,71829,0,1,0,0,1,1,0,Hurricane Laura (August 2020),Tropical Cyclone,2020-08-27,28090.3
1866,209,71829,1,1,0,0,1,0,1,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
1867,259,71829,0,1,0,0,1,0,0,Southern/Eastern/Northwestern Drought and Heat Wave (2024),Drought,2024-01-01,5417.0
1868,28,71829,1,0,0,0,1,0,1,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
1869,3,71829,1,1,1,1,1,1,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1870,30,71829,1,1,1,1,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
1871,4,71829,1,1,1,1,1,1,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1872,188,72162,1,0,0,0,1,0,0,Hurricane Laura (August 2020),Tropical Cyclone,2020-08-27,28090.3
1873,190,72162,1,0,0,0,1,0,0,Hurricane Delta (October 2020),Tropical Cyclone,2020-10-09,3469.3
1874,4,72162,1,0,0,0,0,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1875,188,72205,1,0,0,0,1,0,0,Hurricane Laura (August 2020),Tropical Cyclone,2020-08-27,28090.3
1876,3,72205,0,1,0,0,0,1,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1877,28,72207,1,1,0,0,1,0,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
1878,3,72207,1,1,1,1,1,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1879,30,72207,1,1,0,0,1,0,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
1880,4,72207,1,1,1,0,1,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1881,74,72207,1,1,0,0,1,0,0,Hurricane Isaac (August 2012),Tropical Cyclone,2012-08-26,3786.1
1882,84,72207,1,1,0,0,1,0,0,Colorado Flooding (September 2013),Flooding,2013-09-10,2036.5
1883,138,72333,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
1884,139,72333,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
1885,140,72333,1,1,0,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
1886,166,72333,0,1,0,0,1,0,0,California and Alaska Wildfires (Summer-Fall 2019),Wildfire,2019-06-01,5535.0
1887,185,72333,0,1,0,0,1,0,0,Western Wildfires - California Oregon Washington Firestorms (Fall 2020),Wildfire,2020-08-01,19904.5
1888,202,72333,0,1,0,0,1,0,0,Western Wildfires (2021),Wildfire,2021-06-01,12064.0
1889,216,72333,1,1,0,0,1,0,0,Western Wildfires (Spring-Fall 2022),Wildfire,2022-04-01,3296.6
1890,142,72741,1,1,1,0,1,1,1,Northeast Winter Storm (March 2018),Winter Storm,2018-03-01,2786.4
1891,146,72741,1,0,0,0,1,0,0,Central and Eastern Severe Weather (May 2018),Severe Storm,2018-05-13,1726.2
1892,186,72741,0,1,0,0,1,0,0,Hurricane Isaias (August 2020),Tropical Cyclone,2020-08-03,5756.1
1893,205,72741,0,0,1,1,0,0,0,Tropical Storm Elsa (July 2021),Tropical Cyclone,2021-07-07,1407.1
1894,206,72741,0,1,0,0,1,0,0,Central Severe Storms (July 2021),Severe Storm,2021-07-08,1252.8
1895,230,72741,0,1,0,0,1,0,0,Central and Eastern Winter Storm and Cold Wave (December 2022),Winter Storm,2022-12-21,8951.7
1896,40,72741,1,1,0,0,1,0,1,Northeast Winter Storm (February 2010),Winter Storm,2010-02-09,1192.8
1897,41,72741,0,1,0,0,1,0,0,Northeast Flooding (March 2010),Flooding,2010-03-01,2692.6
1898,42,72741,0,1,0,0,1,0,0,East/South Flooding and Severe Weather (May 2010),Flooding,2010-04-30,3308.8
1899,43,72741,0,1,0,0,1,0,0,Oklahoma Kansas and Texas Tornadoes and Severe Weather (May 2010),Severe Storm,2010-05-10,4834.0
1900,58,72741,1,1,0,0,1,0,0,Midwest/Southeast Tornadoes and Severe Weather (June 2011),Severe Storm,2011-06-18,2152.3
1901,62,72741,1,1,1,1,1,0,0,Hurricane Irene (August 2011),Tropical Cyclone,2011-08-26,18756.7
1902,64,72741,1,1,1,1,1,0,1,Northeastern Winter Storm (October 2011),Winter Storm,2011-10-29,1285.8
1903,75,72741,1,1,1,1,1,1,1,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
1904,97,72741,0,1,0,0,1,0,1,Central and Eastern Winter storm Cold Wave (February 2015),Winter Storm,2015-02-14,3969.3
1905,195,72903,1,1,1,1,1,1,1,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
1906,202,72903,0,1,1,1,1,0,0,Western Wildfires (2021),Wildfire,2021-06-01,12064.0
1907,216,72903,0,1,0,0,1,0,0,Western Wildfires (Spring-Fall 2022),Wildfire,2022-04-01,3296.6
1908,230,72903,0,1,0,0,0,0,1,Central and Eastern Winter Storm and Cold Wave (December 2022),Winter Storm,2022-12-21,8951.7
1909,3,72903,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1910,121,72971,0,1,0,0,1,0,0,Hurricane Matthew (October 2016),Tropical Cyclone,2016-10-08,13100.0
1911,134,72971,1,1,1,1,1,0,0,Western Wildfires California Firestorm (Summer-Fall 2017),Wildfire,2017-06-01,23226.5
1912,138,72971,0,1,0,0,1,1,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
1913,139,72971,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
1914,140,72971,1,1,0,0,1,0,0,Hurricane Maria (September 2017),Tropical Cyclone,2017-09-19,115200.0
1915,3,72971,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1916,75,72971,1,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
1917,195,73020,0,1,0,0,1,1,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
1918,3,73020,0,1,0,0,0,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1919,4,73020,0,1,0,0,0,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1920,182,73088,0,1,0,0,1,0,0,Western/Central Drought and Heat Wave (Summer-Fall 2020),Drought,2020-06-01,5439.1
1921,195,73088,0,1,0,0,1,0,1,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
1922,49,73309,1,0,0,0,1,0,0,Mississippi River flooding (April-May 2011),Flooding,2011-04-01,4270.1
1923,156,73756,1,0,0,0,1,0,0,Hurricane Michael (October 2018),Tropical Cyclone,2018-10-10,31218.8
1924,209,73756,1,0,0,0,1,0,0,Hurricane Ida (August 2021),Tropical Cyclone,2021-08-29,84608.1
1925,28,73756,0,1,0,0,1,1,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
1926,3,73756,1,1,0,0,1,1,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1927,30,73756,0,1,0,0,1,1,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
1928,4,73756,0,1,0,0,1,1,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1929,3,73887,1,1,1,1,1,1,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1930,30,73887,1,1,0,0,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
1931,4,73887,1,1,1,1,1,1,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1932,155,74046,0,1,0,0,1,0,0,Hurricane Florence (September 2018),Tropical Cyclone,2018-09-13,30000.0
1933,156,74046,1,1,0,0,1,0,0,Hurricane Michael (October 2018),Tropical Cyclone,2018-10-10,31218.8
1934,3,74046,0,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1935,4,74046,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1936,139,74208,1,0,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
1937,228,74208,1,0,0,0,1,0,0,Hurricane Ian (September 2022),Tropical Cyclone,2022-09-28,119626.0
1938,3,74208,1,1,0,0,0,0,1,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1939,30,74208,0,1,0,0,1,0,1,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
1940,4,74208,1,0,0,0,0,0,1,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1941,74,74208,0,1,0,0,1,0,0,Hurricane Isaac (August 2012),Tropical Cyclone,2012-08-26,3786.1
1942,75,74208,1,1,0,0,1,0,1,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
1943,97,74208,1,0,0,0,1,0,0,Central and Eastern Winter storm Cold Wave (February 2015),Winter Storm,2015-02-14,3969.3
1944,138,74260,0,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
1945,139,74260,0,1,0,0,1,0,0,Hurricane Irma (September 2017),Tropical Cyclone,2017-09-06,64000.0
1946,228,74260,0,1,1,1,1,0,0,Hurricane Ian (September 2022),Tropical Cyclone,2022-09-28,119626.0
1947,138,74303,1,1,0,0,1,0,0,Hurricane Harvey (August 2017),Tropical Cyclone,2017-08-25,160000.0
1948,195,74303,1,1,1,0,1,1,0,Northwest Central Eastern Winter Storm and Cold Wave (February 2021),Winter Storm,2021-02-10,27223.2
1949,28,74303,1,1,0,0,1,1,0,Hurricane Gustav (September 2008),Tropical Cyclone,2008-08-31,8635.7
1950,280,74303,1,1,0,0,1,0,0,Hurricane Beryl (July 2024),Tropical Cyclone,2024-07-08,7219.0
1951,3,74303,1,1,0,0,1,0,0,Hurricane Katrina (August 2005),Tropical Cyclone,2005-08-25,201297.5
1952,30,74303,1,1,0,0,1,1,0,Hurricane Ike (September 2008),Tropical Cyclone,2008-09-12,43198.4
1953,4,74303,0,1,0,0,1,0,0,Hurricane Rita (September 2005),Tropical Cyclone,2005-09-20,29415.2
1954,87,74303,0,1,0,0,1,0,0,Midwest/Southeast/Northeast Winter Storm (January 2014),Winter Storm,2014-01-05,2933.4
1955,75,74818,0,1,0,0,1,0,0,Hurricane Sandy (October 2012),Tropical Cyclone,2012-10-30,88453.9
